route_id,route_name,departure_slot,fleet_id,trip_count,avg_delay_minutes,max_delay_minutes,high_delay_count,avg_delay_risk_probability,main_delay_reason,risk_rank,risk_category
R004,Yogyakarta - Semarang,Sore,BUS-050,1,26.0,26,0,0.7878787878787878,Teknis Armada,242,High
R004,Yogyakarta - Semarang,Sore,BUS-085,1,26.0,26,0,0.7878787878787878,Terminal Padat,243,High
R005,Yogyakarta - Malang,Malam,BUS-055,2,26.0,31,1,0.7878787878787878,Cuaca Buruk,244,High
R005,Yogyakarta - Malang,Pagi,BUS-064,1,26.0,26,0,0.7878787878787878,Terminal Padat,245,High
R005,Yogyakarta - Malang,Siang,BUS-021,1,26.0,26,0,0.7878787878787878,Teknis Armada,246,High
R005,Yogyakarta - Malang,Sore,BUS-056,1,26.0,26,0,0.7878787878787878,Jalan Rusak,247,High
R006,Yogyakarta - Denpasar,Sore,BUS-069,1,26.0,26,0,0.7878787878787878,Terminal Padat,248,High
R006,Yogyakarta - Denpasar,Sore,BUS-081,1,26.0,26,0,0.7878787878787878,Cuaca Buruk,249,High
R007,Yogyakarta - Solo,Malam,BUS-030,1,26.0,26,0,0.7878787878787878,Cuaca Buruk,250,High
R008,Yogyakarta - Purwokerto,Malam,BUS-017,1,26.0,26,0,0.7878787878787878,Lalu Lintas,251,High
R008,Yogyakarta - Purwokerto,Pagi,BUS-075,1,26.0,26,0,0.7878787878787878,Cuaca Buruk,252,High
R010,Yogyakarta - Lampung,Malam,BUS-008,1,26.0,26,0,0.7878787878787878,Cuaca Buruk,253,High
R006,Yogyakarta - Denpasar,Malam,BUS-045,3,29.666666666666668,45,2,0.7777777777777777,Lalu Lintas,254,High
R006,Yogyakarta - Denpasar,Pagi,BUS-081,2,28.5,39,1,0.7727272727272727,Jalan Rusak,255,High
R009,Yogyakarta - Madiun,Pagi,BUS-018,2,26.5,35,1,0.7727272727272727,Jalan Rusak,256,High
R001,Yogyakarta - Jakarta,Pagi,BUS-041,2,25.5,33,1,0.7727272727272727,Jalan Rusak,257,High
R002,Yogyakarta - Bandung,Sore,BUS-052,2,25.5,30,1,0.7727272727272727,Cuaca Buruk,258,High
R004,Yogyakarta - Semarang,Siang,BUS-017,2,25.5,29,0,0.7727272727272727,Jalan Rusak,259,High
R005,Yogyakarta - Malang,Pagi,BUS-030,2,25.5,29,0,0.7727272727272727,Jalan Rusak,260,High
R006,Yogyakarta - Denpasar,Pagi,BUS-052,2,25.5,26,0,0.7727272727272727,Terminal Padat,261,High
R006,Yogyakarta - Denpasar,Sore,BUS-002,2,25.5,26,0,0.7727272727272727,Cuaca Buruk,262,High
R006,Yogyakarta - Denpasar,Sore,BUS-006,2,25.5,31,1,0.7727272727272727,Cuaca Buruk,263,High
R008,Yogyakarta - Purwokerto,Siang,BUS-044,2,25.5,26,0,0.7727272727272727,Lalu Lintas,264,High
R004,Yogyakarta - Semarang,Malam,BUS-074,2,30.0,43,1,0.7575757575757576,Jalan Rusak,265,High
R002,Yogyakarta - Bandung,Siang,BUS-059,2,26.0,35,1,0.7575757575757576,Jalan Rusak,266,High
R001,Yogyakarta - Jakarta,Pagi,BUS-042,1,25.0,25,0,0.7575757575757576,Cuaca Buruk,267,High
R001,Yogyakarta - Jakarta,Siang,BUS-061,1,25.0,25,0,0.7575757575757576,Terminal Padat,268,High
R001,Yogyakarta - Jakarta,Sore,BUS-053,1,25.0,25,0,0.7575757575757576,Jalan Rusak,269,High
R001,Yogyakarta - Jakarta,Sore,BUS-065,2,25.0,32,1,0.7575757575757576,Teknis Armada,270,High
R001,Yogyakarta - Jakarta,Sore,BUS-080,1,25.0,25,0,0.7575757575757576,Terminal Padat,271,High
R002,Yogyakarta - Bandung,Dini Hari,BUS-011,1,25.0,25,0,0.7575757575757576,Jalan Rusak,272,High
R002,Yogyakarta - Bandung,Pagi,BUS-020,1,25.0,25,0,0.7575757575757576,Terminal Padat,273,High
R002,Yogyakarta - Bandung,Pagi,BUS-070,1,25.0,25,0,0.7575757575757576,Terminal Padat,274,High
R002,Yogyakarta - Bandung,Siang,BUS-008,1,25.0,25,0,0.7575757575757576,Cuaca Buruk,275,High
R002,Yogyakarta - Bandung,Siang,BUS-043,1,25.0,25,0,0.7575757575757576,Terminal Padat,276,High
R003,Yogyakarta - Surabaya,Dini Hari,BUS-019,1,25.0,25,0,0.7575757575757576,Terminal Padat,277,High
R003,Yogyakarta - Surabaya,Malam,BUS-046,1,25.0,25,0,0.7575757575757576,Jalan Rusak,278,High
R003,Yogyakarta - Surabaya,Pagi,BUS-026,1,25.0,25,0,0.7575757575757576,Jalan Rusak,279,High
R003,Yogyakarta - Surabaya,Siang,BUS-046,1,25.0,25,0,0.7575757575757576,Cuaca Buruk,280,High
R004,Yogyakarta - Semarang,Siang,BUS-073,1,25.0,25,0,0.7575757575757576,Terminal Padat,281,High
R005,Yogyakarta - Malang,Malam,BUS-069,1,25.0,25,0,0.7575757575757576,Lalu Lintas,282,High
R005,Yogyakarta - Malang,Pagi,BUS-049,1,25.0,25,0,0.7575757575757576,Terminal Padat,283,High
R005,Yogyakarta - Malang,Siang,BUS-046,1,25.0,25,0,0.7575757575757576,Cuaca Buruk,284,High
R006,Yogyakarta - Denpasar,Malam,BUS-052,1,25.0,25,0,0.7575757575757576,Cuaca Buruk,285,High
R006,Yogyakarta - Denpasar,Siang,BUS-056,1,25.0,25,0,0.7575757575757576,Teknis Armada,286,High
R006,Yogyakarta - Denpasar,Sore,BUS-037,1,25.0,25,0,0.7575757575757576,Teknis Armada,287,High
R007,Yogyakarta - Solo,Dini Hari,BUS-046,1,25.0,25,0,0.7575757575757576,Teknis Armada,288,High
R007,Yogyakarta - Solo,Siang,BUS-072,1,25.0,25,0,0.7575757575757576,Cuaca Buruk,289,High
R007,Yogyakarta - Solo,Sore,BUS-026,2,25.0,27,0,0.7575757575757576,Cuaca Buruk,290,High
R008,Yogyakarta - Purwokerto,Siang,BUS-055,1,25.0,25,0,0.7575757575757576,Terminal Padat,291,High
R008,Yogyakarta - Purwokerto,Sore,BUS-038,1,25.0,25,0,0.7575757575757576,Cuaca Buruk,292,High
R009,Yogyakarta - Madiun,Dini Hari,BUS-042,1,25.0,25,0,0.7575757575757576,Cuaca Buruk,293,High
R009,Yogyakarta - Madiun,Dini Hari,BUS-067,1,25.0,25,0,0.7575757575757576,Terminal Padat,294,High
R009,Yogyakarta - Madiun,Pagi,BUS-022,1,25.0,25,0,0.7575757575757576,Terminal Padat,295,High
R009,Yogyakarta - Madiun,Siang,BUS-048,1,25.0,25,0,0.7575757575757576,Jalan Rusak,296,High
R009,Yogyakarta - Madiun,Sore,BUS-080,1,25.0,25,0,0.7575757575757576,Lalu Lintas,297,High
R010,Yogyakarta - Lampung,Malam,BUS-064,2,25.0,28,0,0.7575757575757576,Cuaca Buruk,298,High
R010,Yogyakarta - Lampung,Pagi,BUS-036,1,25.0,25,0,0.7575757575757576,Teknis Armada,299,High
R010,Yogyakarta - Lampung,Siang,BUS-019,1,25.0,25,0,0.7575757575757576,Terminal Padat,300,High
R010,Yogyakarta - Lampung,Siang,BUS-053,1,25.0,25,0,0.7575757575757576,Lalu Lintas,301,High
R010,Yogyakarta - Lampung,Sore,BUS-052,1,25.0,25,0,0.7575757575757576,Cuaca Buruk,302,High
R001,Yogyakarta - Jakarta,Malam,BUS-064,4,25.25,35,2,0.75,Jalan Rusak,303,High
R003,Yogyakarta - Surabaya,Malam,BUS-083,3,27.666666666666668,42,1,0.7474747474747474,Terminal Padat,304,High
R006,Yogyakarta - Denpasar,Pagi,BUS-009,2,27.5,39,1,0.7424242424242424,Cuaca Buruk,305,High
R001,Yogyakarta - Jakarta,Pagi,BUS-031,2,26.0,36,1,0.7424242424242424,Cuaca Buruk,306,High
R004,Yogyakarta - Semarang,Dini Hari,BUS-068,2,25.0,34,1,0.7424242424242424,Jalan Rusak,307,High
R004,Yogyakarta - Semarang,Siang,BUS-060,2,25.0,34,1,0.7424242424242424,Teknis Armada,308,High
R001,Yogyakarta - Jakarta,Dini Hari,BUS-030,2,24.5,32,1,0.7424242424242424,Cuaca Buruk,309,High
R004,Yogyakarta - Semarang,Dini Hari,BUS-017,2,24.5,32,1,0.7424242424242424,Cuaca Buruk,310,High
R004,Yogyakarta - Semarang,Malam,BUS-072,2,24.5,27,0,0.7424242424242424,Cuaca Buruk,311,High
R005,Yogyakarta - Malang,Malam,BUS-023,2,24.5,30,1,0.7424242424242424,Lalu Lintas,312,High
R005,Yogyakarta - Malang,Pagi,BUS-003,2,24.5,28,0,0.7424242424242424,Jalan Rusak,313,High
R010,Yogyakarta - Lampung,Pagi,BUS-078,2,24.5,26,0,0.7424242424242424,Jalan Rusak,314,High
R006,Yogyakarta - Denpasar,Malam,BUS-029,3,24.333333333333332,32,1,0.7373737373737373,Jalan Rusak,315,High
R010,Yogyakarta - Lampung,Malam,BUS-061,3,24.333333333333332,27,0,0.7373737373737373,Terminal Padat,316,High
R010,Yogyakarta - Lampung,Malam,BUS-081,2,32.0,49,1,0.7272727272727273,Terminal Padat,317,High
R006,Yogyakarta - Denpasar,Sore,BUS-066,2,26.5,38,1,0.7272727272727273,Jalan Rusak,318,High
R010,Yogyakarta - Lampung,Pagi,BUS-055,2,25.0,35,1,0.7272727272727273,Cuaca Buruk,319,High
R001,Yogyakarta - Jakarta,Malam,BUS-068,2,24.0,25,0,0.7272727272727273,Cuaca Buruk,320,High
R001,Yogyakarta - Jakarta,Pagi,BUS-060,2,24.0,30,1,0.7272727272727273,Cuaca Buruk,321,High
R001,Yogyakarta - Jakarta,Siang,BUS-028,2,24.0,28,0,0.7272727272727273,Lalu Lintas,322,High
R001,Yogyakarta - Jakarta,Sore,BUS-073,2,24.0,27,0,0.7272727272727273,Cuaca Buruk,323,High
R002,Yogyakarta - Bandung,Siang,BUS-065,1,24.0,24,0,0.7272727272727273,Jalan Rusak,324,High
R002,Yogyakarta - Bandung,Sore,BUS-019,1,24.0,24,0,0.7272727272727273,Jalan Rusak,325,High
R002,Yogyakarta - Bandung,Sore,BUS-078,1,24.0,24,0,0.7272727272727273,Lalu Lintas,326,High
R003,Yogyakarta - Surabaya,Dini Hari,BUS-025,2,24.0,26,0,0.7272727272727273,Terminal Padat,327,High
R003,Yogyakarta - Surabaya,Pagi,BUS-080,1,24.0,24,0,0.7272727272727273,Teknis Armada,328,High
R003,Yogyakarta - Surabaya,Sore,BUS-079,1,24.0,24,0,0.7272727272727273,Lalu Lintas,329,High
R004,Yogyakarta - Semarang,Dini Hari,BUS-001,1,24.0,24,0,0.7272727272727273,Teknis Armada,330,High
R004,Yogyakarta - Semarang,Malam,BUS-083,1,24.0,24,0,0.7272727272727273,Cuaca Buruk,331,High
R005,Yogyakarta - Malang,Dini Hari,BUS-059,1,24.0,24,0,0.7272727272727273,Cuaca Buruk,332,High
R005,Yogyakarta - Malang,Malam,BUS-014,1,24.0,24,0,0.7272727272727273,Teknis Armada,333,High
R005,Yogyakarta - Malang,Pagi,BUS-060,1,24.0,24,0,0.7272727272727273,Lalu Lintas,334,High
R005,Yogyakarta - Malang,Siang,BUS-004,2,24.0,26,0,0.7272727272727273,Jalan Rusak,335,High
R005,Yogyakarta - Malang,Sore,BUS-061,1,24.0,24,0,0.7272727272727273,Cuaca Buruk,336,High
R006,Yogyakarta - Denpasar,Pagi,BUS-077,1,24.0,24,0,0.7272727272727273,Lalu Lintas,337,High
R006,Yogyakarta - Denpasar,Siang,BUS-012,1,24.0,24,0,0.7272727272727273,Terminal Padat,338,High
R006,Yogyakarta - Denpasar,Siang,BUS-015,1,24.0,24,0,0.7272727272727273,Cuaca Buruk,339,High
R006,Yogyakarta - Denpasar,Sore,BUS-068,1,24.0,24,0,0.7272727272727273,Teknis Armada,340,High
R007,Yogyakarta - Solo,Pagi,BUS-048,1,24.0,24,0,0.7272727272727273,Terminal Padat,341,High
R008,Yogyakarta - Purwokerto,Dini Hari,BUS-059,1,24.0,24,0,0.7272727272727273,Jalan Rusak,342,High
R008,Yogyakarta - Purwokerto,Pagi,BUS-007,1,24.0,24,0,0.7272727272727273,Cuaca Buruk,343,High
R008,Yogyakarta - Purwokerto,Sore,BUS-081,1,24.0,24,0,0.7272727272727273,Teknis Armada,344,High
R009,Yogyakarta - Madiun,Sore,BUS-039,1,24.0,24,0,0.7272727272727273,Jalan Rusak,345,High
R010,Yogyakarta - Lampung,Dini Hari,BUS-039,2,24.0,30,1,0.7272727272727273,Lalu Lintas,346,High
R010,Yogyakarta - Lampung,Pagi,BUS-067,1,24.0,24,0,0.7272727272727273,Teknis Armada,347,High
R010,Yogyakarta - Lampung,Siang,BUS-080,2,24.0,29,0,0.7272727272727273,Cuaca Buruk,348,High
R010,Yogyakarta - Lampung,Sore,BUS-083,2,24.0,29,0,0.7272727272727273,Cuaca Buruk,349,High
R006,Yogyakarta - Denpasar,Pagi,BUS-085,4,23.75,32,2,0.7196969696969697,Terminal Padat,350,High
R010,Yogyakarta - Lampung,Malam,BUS-023,2,27.5,41,1,0.7121212121212122,Cuaca Buruk,351,High
R001,Yogyakarta - Jakarta,Malam,BUS-032,2,26.0,38,1,0.7121212121212122,Teknis Armada,352,High
R004,Yogyakarta - Semarang,Malam,BUS-003,2,25.5,37,1,0.7121212121212122,Cuaca Buruk,353,High
R004,Yogyakarta - Semarang,Sore,BUS-079,2,23.5,28,0,0.7121212121212122,Lalu Lintas,354,High
R006,Yogyakarta - Denpasar,Dini Hari,BUS-045,2,23.5,27,0,0.7121212121212122,Cuaca Buruk,355,High
R010,Yogyakarta - Lampung,Pagi,BUS-019,2,23.5,28,0,0.7121212121212122,Lalu Lintas,356,High
R001,Yogyakarta - Jakarta,Pagi,BUS-072,3,25.0,38,1,0.7070707070707071,Lalu Lintas,357,High
R006,Yogyakarta - Denpasar,Malam,BUS-059,3,23.333333333333332,30,1,0.7070707070707071,Teknis Armada,358,High
R003,Yogyakarta - Surabaya,Sore,BUS-033,2,30.5,48,1,0.696969696969697,Cuaca Buruk,359,High
R006,Yogyakarta - Denpasar,Pagi,BUS-033,2,30.0,47,1,0.696969696969697,Terminal Padat,360,High
R001,Yogyakarta - Jakarta,Pagi,BUS-021,2,25.5,38,1,0.696969696969697,Cuaca Buruk,361,High
R001,Yogyakarta - Jakarta,Siang,BUS-060,2,24.5,36,1,0.696969696969697,Cuaca Buruk,362,High
R001,Yogyakarta - Jakarta,Sore,BUS-047,2,24.0,35,1,0.696969696969697,Jalan Rusak,363,High
R006,Yogyakarta - Denpasar,Siang,BUS-029,2,24.0,35,1,0.696969696969697,Cuaca Buruk,364,High
R008,Yogyakarta - Purwokerto,Sore,BUS-073,2,24.0,35,1,0.696969696969697,Cuaca Buruk,365,High
R001,Yogyakarta - Jakarta,Dini Hari,BUS-062,1,23.0,23,0,0.696969696969697,Teknis Armada,366,High
R001,Yogyakarta - Jakarta,Malam,BUS-024,1,23.0,23,0,0.696969696969697,Teknis Armada,367,High
R001,Yogyakarta - Jakarta,Malam,BUS-069,4,23.0,33,1,0.696969696969697,Teknis Armada,368,High
R001,Yogyakarta - Jakarta,Pagi,BUS-053,1,23.0,23,0,0.696969696969697,Teknis Armada,369,High
R001,Yogyakarta - Jakarta,Siang,BUS-025,1,23.0,23,0,0.696969696969697,Jalan Rusak,370,High
R001,Yogyakarta - Jakarta,Sore,BUS-021,2,23.0,32,1,0.696969696969697,Cuaca Buruk,371,High
R001,Yogyakarta - Jakarta,Sore,BUS-049,1,23.0,23,0,0.696969696969697,Cuaca Buruk,372,High
R001,Yogyakarta - Jakarta,Sore,BUS-085,1,23.0,23,0,0.696969696969697,Cuaca Buruk,373,High
R002,Yogyakarta - Bandung,Pagi,BUS-049,2,23.0,29,0,0.696969696969697,Cuaca Buruk,374,High
R002,Yogyakarta - Bandung,Siang,BUS-012,1,23.0,23,0,0.696969696969697,Teknis Armada,375,High
R002,Yogyakarta - Bandung,Sore,BUS-028,1,23.0,23,0,0.696969696969697,Jalan Rusak,376,High
R003,Yogyakarta - Surabaya,Dini Hari,BUS-053,1,23.0,23,0,0.696969696969697,Teknis Armada,377,High
R003,Yogyakarta - Surabaya,Dini Hari,BUS-056,1,23.0,23,0,0.696969696969697,Lalu Lintas,378,High
R003,Yogyakarta - Surabaya,Dini Hari,BUS-075,2,23.0,27,0,0.696969696969697,Cuaca Buruk,379,High
R003,Yogyakarta - Surabaya,Malam,BUS-068,1,23.0,23,0,0.696969696969697,Lalu Lintas,380,High
R004,Yogyakarta - Semarang,Malam,BUS-009,1,23.0,23,0,0.696969696969697,Lalu Lintas,381,High
R004,Yogyakarta - Semarang,Malam,BUS-025,1,23.0,23,0,0.696969696969697,Jalan Rusak,382,High
R004,Yogyakarta - Semarang,Malam,BUS-056,1,23.0,23,0,0.696969696969697,Cuaca Buruk,383,High
R004,Yogyakarta - Semarang,Pagi,BUS-029,1,23.0,23,0,0.696969696969697,Terminal Padat,384,High
R005,Yogyakarta - Malang,Siang,BUS-020,1,23.0,23,0,0.696969696969697,Teknis Armada,385,High
R005,Yogyakarta - Malang,Sore,BUS-009,1,23.0,23,0,0.696969696969697,Cuaca Buruk,386,High
R005,Yogyakarta - Malang,Sore,BUS-047,1,23.0,23,0,0.696969696969697,Terminal Padat,387,High
R006,Yogyakarta - Denpasar,Dini Hari,BUS-011,1,23.0,23,0,0.696969696969697,Lalu Lintas,388,High
R006,Yogyakarta - Denpasar,Malam,BUS-068,1,23.0,23,0,0.696969696969697,Lalu Lintas,389,High
R006,Yogyakarta - Denpasar,Pagi,BUS-013,1,23.0,23,0,0.696969696969697,Cuaca Buruk,390,High
R006,Yogyakarta - Denpasar,Pagi,BUS-035,1,23.0,23,0,0.696969696969697,Cuaca Buruk,391,High
R007,Yogyakarta - Solo,Sore,BUS-076,1,23.0,23,0,0.696969696969697,Terminal Padat,392,High
R008,Yogyakarta - Purwokerto,Malam,BUS-040,1,23.0,23,0,0.696969696969697,Cuaca Buruk,393,High
R008,Yogyakarta - Purwokerto,Malam,BUS-053,1,23.0,23,0,0.696969696969697,Jalan Rusak,394,High
R008,Yogyakarta - Purwokerto,Pagi,BUS-001,1,23.0,23,0,0.696969696969697,Terminal Padat,395,High
R009,Yogyakarta - Madiun,Dini Hari,BUS-031,2,23.0,27,0,0.696969696969697,Jalan Rusak,396,High
R009,Yogyakarta - Madiun,Malam,BUS-035,1,23.0,23,0,0.696969696969697,Lalu Lintas,397,High
R009,Yogyakarta - Madiun,Pagi,BUS-059,1,23.0,23,0,0.696969696969697,Cuaca Buruk,398,High
R009,Yogyakarta - Madiun,Sore,BUS-071,1,23.0,23,0,0.696969696969697,Terminal Padat,399,High
R009,Yogyakarta - Madiun,Sore,BUS-079,1,23.0,23,0,0.696969696969697,Jalan Rusak,400,High
R010,Yogyakarta - Lampung,Dini Hari,BUS-013,1,23.0,23,0,0.696969696969697,Jalan Rusak,401,High
R010,Yogyakarta - Lampung,Dini Hari,BUS-048,1,23.0,23,0,0.696969696969697,Cuaca Buruk,402,High
R010,Yogyakarta - Lampung,Dini Hari,BUS-070,1,23.0,23,0,0.696969696969697,Cuaca Buruk,403,High
R010,Yogyakarta - Lampung,Malam,BUS-039,1,23.0,23,0,0.696969696969697,Cuaca Buruk,404,High
R010,Yogyakarta - Lampung,Malam,BUS-048,1,23.0,23,0,0.696969696969697,Jalan Rusak,405,High
R010,Yogyakarta - Lampung,Pagi,BUS-006,1,23.0,23,0,0.696969696969697,Jalan Rusak,406,High
R010,Yogyakarta - Lampung,Sore,BUS-066,1,23.0,23,0,0.696969696969697,Lalu Lintas,407,High
R006,Yogyakarta - Denpasar,Malam,BUS-026,3,25.333333333333332,40,1,0.6969696969696969,Cuaca Buruk,408,High
R002,Yogyakarta - Bandung,Malam,BUS-047,3,23.0,26,0,0.6969696969696969,Teknis Armada,409,High
R005,Yogyakarta - Malang,Malam,BUS-047,3,23.0,27,0,0.6969696969696969,Cuaca Buruk,410,High
R003,Yogyakarta - Surabaya,Pagi,BUS-074,4,22.75,33,1,0.6893939393939394,Cuaca Buruk,411,High
R010,Yogyakarta - Lampung,Malam,BUS-028,3,26.333333333333332,44,1,0.6868686868686869,Jalan Rusak,412,High
R001,Yogyakarta - Jakarta,Siang,BUS-029,3,22.666666666666668,33,1,0.6868686868686869,Cuaca Buruk,413,High
R006,Yogyakarta - Denpasar,Malam,BUS-022,3,22.666666666666668,33,1,0.6868686868686869,Terminal Padat,414,High
R007,Yogyakarta - Solo,Sore,BUS-080,3,22.666666666666668,33,1,0.6868686868686869,Cuaca Buruk,415,High
R009,Yogyakarta - Madiun,Sore,BUS-034,3,22.666666666666668,24,0,0.6868686868686869,Cuaca Buruk,416,High
R004,Yogyakarta - Semarang,Dini Hari,BUS-045,2,24.5,37,1,0.6818181818181819,Jalan Rusak,417,High
R001,Yogyakarta - Jakarta,Sore,BUS-074,2,23.0,34,1,0.6818181818181819,Jalan Rusak,418,High
R005,Yogyakarta - Malang,Siang,BUS-068,2,23.0,34,1,0.6818181818181819,Jalan Rusak,419,High
R001,Yogyakarta - Jakarta,Dini Hari,BUS-006,2,22.5,32,1,0.6818181818181819,Jalan Rusak,420,High
R002,Yogyakarta - Bandung,Sore,BUS-021,2,22.5,31,1,0.6818181818181819,Cuaca Buruk,421,High
R003,Yogyakarta - Surabaya,Sore,BUS-052,2,22.5,27,0,0.6818181818181819,Teknis Armada,422,High
R004,Yogyakarta - Semarang,Dini Hari,BUS-048,2,22.5,25,0,0.6818181818181819,Terminal Padat,423,High
R005,Yogyakarta - Malang,Malam,BUS-065,2,22.5,26,0,0.6818181818181819,Lalu Lintas,424,High
R006,Yogyakarta - Denpasar,Malam,BUS-023,2,22.5,25,0,0.6818181818181819,Cuaca Buruk,425,High
R006,Yogyakarta - Denpasar,Siang,BUS-004,2,22.5,32,1,0.6818181818181819,Jalan Rusak,426,High
R009,Yogyakarta - Madiun,Pagi,BUS-028,2,22.5,24,0,0.6818181818181819,Cuaca Buruk,427,High
R010,Yogyakarta - Lampung,Pagi,BUS-081,2,22.5,29,0,0.6818181818181819,Cuaca Buruk,428,High
R006,Yogyakarta - Denpasar,Pagi,BUS-019,3,26.0,44,1,0.6767676767676768,Cuaca Buruk,429,High
R005,Yogyakarta - Malang,Malam,BUS-045,3,23.0,35,1,0.6767676767676768,Jalan Rusak,430,High
R002,Yogyakarta - Bandung,Malam,BUS-038,3,22.333333333333332,31,1,0.6767676767676768,Cuaca Buruk,431,High
R003,Yogyakarta - Surabaya,Malam,BUS-073,5,30.4,74,1,0.6727272727272726,Lalu Lintas,432,High
R001,Yogyakarta - Jakarta,Siang,BUS-046,2,22.0,25,0,0.6666666666666667,Cuaca Buruk,433,High
R001,Yogyakarta - Jakarta,Sore,BUS-062,2,22.0,32,1,0.6666666666666667,Terminal Padat,434,High
R004,Yogyakarta - Semarang,Siang,BUS-082,2,22.0,24,0,0.6666666666666667,Teknis Armada,435,High
R007,Yogyakarta - Solo,Malam,BUS-003,2,22.0,24,0,0.6666666666666667,Lalu Lintas,436,High
R007,Yogyakarta - Solo,Sore,BUS-078,2,22.0,24,0,0.6666666666666667,Jalan Rusak,437,High
R008,Yogyakarta - Purwokerto,Sore,BUS-032,2,22.0,25,0,0.6666666666666667,Teknis Armada,438,High
R009,Yogyakarta - Madiun,Dini Hari,BUS-051,2,22.0,23,0,0.6666666666666667,Jalan Rusak,439,High
R009,Yogyakarta - Madiun,Malam,BUS-075,2,22.0,23,0,0.6666666666666667,Cuaca Buruk,440,High
R009,Yogyakarta - Madiun,Pagi,BUS-019,2,22.0,25,0,0.6666666666666667,Lalu Lintas,441,High
R009,Yogyakarta - Madiun,Siang,BUS-063,2,22.0,23,0,0.6666666666666667,Teknis Armada,442,High
R001,Yogyakarta - Jakarta,Siang,BUS-007,2,22.5,34,1,0.6666666666666666,Teknis Armada,443,High
R001,Yogyakarta - Jakarta,Dini Hari,BUS-005,1,22.0,22,0,0.6666666666666666,Lalu Lintas,444,High
R001,Yogyakarta - Jakarta,Dini Hari,BUS-012,1,22.0,22,0,0.6666666666666666,Lalu Lintas,445,High
R001,Yogyakarta - Jakarta,Malam,BUS-017,1,22.0,22,0,0.6666666666666666,Cuaca Buruk,446,High
R001,Yogyakarta - Jakarta,Malam,BUS-046,3,22.0,24,0,0.6666666666666666,Jalan Rusak,447,High
R001,Yogyakarta - Jakarta,Siang,BUS-021,1,22.0,22,0,0.6666666666666666,Teknis Armada,448,High
R001,Yogyakarta - Jakarta,Siang,BUS-026,3,22.0,23,0,0.6666666666666666,Teknis Armada,449,High
R001,Yogyakarta - Jakarta,Sore,BUS-012,1,22.0,22,0,0.6666666666666666,Terminal Padat,450,High
R002,Yogyakarta - Bandung,Dini Hari,BUS-021,1,22.0,22,0,0.6666666666666666,Lalu Lintas,451,High
R002,Yogyakarta - Bandung,Dini Hari,BUS-051,1,22.0,22,0,0.6666666666666666,Terminal Padat,452,High
R002,Yogyakarta - Bandung,Malam,BUS-051,1,22.0,22,0,0.6666666666666666,Cuaca Buruk,453,High
R002,Yogyakarta - Bandung,Pagi,BUS-023,2,22.0,26,0,0.6666666666666666,Cuaca Buruk,454,High
R002,Yogyakarta - Bandung,Siang,BUS-039,1,22.0,22,0,0.6666666666666666,Jalan Rusak,455,High
R002,Yogyakarta - Bandung,Sore,BUS-044,1,22.0,22,0,0.6666666666666666,Terminal Padat,456,High
R002,Yogyakarta - Bandung,Sore,BUS-046,1,22.0,22,0,0.6666666666666666,Cuaca Buruk,457,High
R003,Yogyakarta - Surabaya,Malam,BUS-066,1,22.0,22,0,0.6666666666666666,Cuaca Buruk,458,High
R003,Yogyakarta - Surabaya,Pagi,BUS-033,1,22.0,22,0,0.6666666666666666,Lalu Lintas,459,High
R003,Yogyakarta - Surabaya,Pagi,BUS-040,1,22.0,22,0,0.6666666666666666,Terminal Padat,460,High
R004,Yogyakarta - Semarang,Malam,BUS-079,1,22.0,22,0,0.6666666666666666,Terminal Padat,461,High
R004,Yogyakarta - Semarang,Siang,BUS-014,1,22.0,22,0,0.6666666666666666,Lalu Lintas,462,High
R004,Yogyakarta - Semarang,Siang,BUS-019,1,22.0,22,0,0.6666666666666666,Jalan Rusak,463,High
R004,Yogyakarta - Semarang,Siang,BUS-042,1,22.0,22,0,0.6666666666666666,Terminal Padat,464,High
R004,Yogyakarta - Semarang,Sore,BUS-069,1,22.0,22,0,0.6666666666666666,Cuaca Buruk,465,High
R005,Yogyakarta - Malang,Malam,BUS-035,1,22.0,22,0,0.6666666666666666,Cuaca Buruk,466,High
R005,Yogyakarta - Malang,Pagi,BUS-042,2,22.0,33,1,0.6666666666666666,Cuaca Buruk,467,High
R005,Yogyakarta - Malang,Pagi,BUS-047,1,22.0,22,0,0.6666666666666666,Terminal Padat,468,High
R006,Yogyakarta - Denpasar,Dini Hari,BUS-068,1,22.0,22,0,0.6666666666666666,Teknis Armada,469,High
R006,Yogyakarta - Denpasar,Pagi,BUS-037,1,22.0,22,0,0.6666666666666666,Teknis Armada,470,High
R006,Yogyakarta - Denpasar,Siang,BUS-034,1,22.0,22,0,0.6666666666666666,Lalu Lintas,471,High
R006,Yogyakarta - Denpasar,Siang,BUS-035,1,22.0,22,0,0.6666666666666666,Lalu Lintas,472,High
R007,Yogyakarta - Solo,Dini Hari,BUS-002,1,22.0,22,0,0.6666666666666666,Terminal Padat,473,High
R007,Yogyakarta - Solo,Malam,BUS-016,1,22.0,22,0,0.6666666666666666,Teknis Armada,474,High
R007,Yogyakarta - Solo,Pagi,BUS-005,1,22.0,22,0,0.6666666666666666,Lalu Lintas,475,High
R008,Yogyakarta - Purwokerto,Dini Hari,BUS-023,1,22.0,22,0,0.6666666666666666,Teknis Armada,476,High
